Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Siberpoo,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Sidewinder,Reptilia,Squamata,Viperidae,0.0,,,,Omnivore,0,0,0,0,1,1,0,0,0,0
Sika Deer,Mammalia,Artiodactyla,Cervidae,0.0,133.35,16.5,95.45454545454545,Herbivore,1,0,0,0,0,0,0,0,0,1
Silken Windhound,Mammalia,Carnivora,Canidae,,,15.0,24.947610018960187,Omnivore,0,0,0,0,1,0,0,0,0,0
Silkie Chicken,Aves,Galliformes,Phasianidae,0.0,,8.0,1.0205840462301894,Omnivore,1,0,0,0,0,0,0,0,0,0
Silky Shark,Chondrichthyes,Carcharhiniformes,Carcharhinidae,1.0,205.74,23.0,186.36363636363635,Carnivore,0,0,1,0,0,0,0,0,1,0
Silky Terrier,Mammalia,Carnivora,Canidae,,,13.5,4.545454545454545,Omnivore,0,0,0,0,0,0,0,1,1,0
Silver Dollar,Actinopterygii,Characiformes,Characidae,0.0,6.0,10.0,,Omnivore,0,0,0,1,0,0,0,0,0,0
Silver Labrador,Mammalia,Carnivora,Canidae,,,12.0,36.36363636363636,Omnivore,0,0,0,0,1,0,0,0,0,0
Simbakubwa,Mammalia,Hyaenodonta,Hyainailouridae,1.0,83.82000000000001,,1960.0,Carnivore,0,0,1,0,0,0,0,0,0,0
Sinosauropteryx,,,Compsognathidae,1.0,,,,Omnivore,1,0,0,0,0,0,0,0,0,0
Sivatherium,Mammalia,Artiodactyla,Giraffidae,1.0,396.24,,1824.5,Herbivore,1,0,1,0,0,0,0,0,0,0
Sixgill shark,Chondrichthyes,Hexanchiformes,Hexanchidae,0.0,1300.0,80.0,136.5909090909091,Carnivore,0,0,0,0,0,0,0,0,1,0
Skate Fish,Chondrichthyes,Rajiformes,Rajidae,,243.84,100.0,90.71858188712795,Carnivore,1,1,1,1,1,1,1,1,1,1
Skeleton Tarantula,Arachnida,Araneae,Theraphosidae,,450.0,3.5,0.05669898508816692,Carnivore,0,0,0,1,0,0,0,0,0,0
Skink Lizard,Reptilia,Squamata,Scincidae,0.0,4425.0,,454000.0,Carnivore,1,1,1,1,1,1,0,1,1,1
Skipjack Tuna,Actinopterygii,Scombriformes,Scombridae,0.0,5600.0,10.0,10.681818181818182,Carnivore,0,0,0,0,0,0,0,0,1,0
Skua,Aves,Charadriiformes,Lari,0.0,55.88,35.0,0.9706888261922691,Carnivore,1,1,1,1,1,0,1,1,1,0
Skunk,Mammalia,Carnivora,Mephitidae,0.0,,6.5,3.4,Omnivore,1,0,0,1,1,0,0,0,0,0
Skye Terrier,Mammalia,Carnivora,Canidae,,,13.5,18.18181818181818,Omnivore,0,1,0,0,0,0,0,0,0,0
Sleeper Shark,Chondrichthyes,Squaliformes,Somniosidae,0.0,609.6,500.0,0.45359290943563974,Carnivore,0,0,0,0,0,0,0,0,1,0
Sloth,Mammalia,Pilosa,Bradypodidae,1.0,,32.5,5.25,Omnivore,0,0,0,1,0,1,0,0,0,0
Slovak Cuvac,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Slow Worm,Reptilia,Squamata,Anguidae,0.0,3500.0,20.0,2.1164021164021163,Carnivore,1,1,0,0,0,0,0,0,0,1
Slug,Gastropoda,,,,6.985,2.0,,Omnivore,1,1,1,1,1,1,0,1,1,1
Smallmouth Bass,Actinopterygii,Perciformes,Centrarchidae,0.0,,,,Carnivore,1,1,1,0,1,1,0,0,0,0
Smilosuchus,Reptilia,Phytosauria,Parasuchidae,1.0,850.0,,,Carnivore,0,0,0,0,1,0,0,0,0,0
Smokybrown Cockroach,Insecta,Blattodea,Blattidae,,3.81,0.3333333333333333,0.105,Omnivore,1,1,1,1,1,1,0,1,1,1
Smooth Earthsnake,Reptilia,Squamata,Colubridae,0.0,21.336000000000002,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Smooth Fox Terrier,Mammalia,Carnivora,Canidae,,,13.5,,Omnivore,0,1,0,0,0,0,0,0,0,0
Smooth Green Snake,Reptilia,Squamata,Colubridae,0.0,,,,Omnivore,0,0,0,0,1,1,0,0,0,0
Smooth Hammerhead Shark,Chondrichthyes,Carcharhiniformes,Sphyrnidae,1.0,487.68,20.0,399.161760303363,Carnivore,0,0,0,0,0,0,0,0,1,0
Smooth Snake,Reptilia,Coronella,Coronella austriaca,0.0,76.2,30.0,,Omnivore,1,1,0,0,0,0,0,0,0,0
Snail,Gastropoda,Achatinoidea,,0.0,4025.0,,9.005,Herbivore,1,1,1,1,1,1,1,1,1,1
Snake,Reptilia,Squamata,,,,30.0,240.0,Carnivore,1,1,1,1,1,1,0,1,1,1
Snapping Turtle,Reptilia,Testudines,Chelydridae,0.0,,37.5,76.0,Omnivore,0,0,0,1,1,1,0,0,0,0
Snook Fish,Actinopterygii,Perciformes,Centropomidae,0.0,110.49,18.0,13.18181818181818,Carnivore,0,0,0,0,0,1,0,0,1,0
Snorkie,Mammalia,Carnivora,Canidae,0.0,35.56,15.0,4.535929094356398,Omnivore,0,0,0,0,1,0,0,0,0,0
Snouted Cobra,Reptilia,Squamata,Elapidae,0.0,182.88,20.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Snow Bunting,Aves,Passeriformes,Calcariidae,0.0,17.78,9.0,0.04252423881612519,Omnivore,0,0,0,0,1,0,0,0,0,0
Snow Crab,Malacostraca,Decapoda,Oregoniidae,0.0,12.953999999999999,,2.7215574566138385,Carnivore,0,0,0,0,0,0,0,0,1,0
Snow Leopard,Mammalia,Carnivora,Felidae,1.0,,21.0,,Carnivore,1,0,0,0,0,0,0,0,0,1
Snowberry Clearwing Moth,Insecta,Lepidoptera,Sphingidae,0.0,5.08,,,Herbivore,0,0,0,0,1,0,0,0,0,0
Snowflake Eel,Actinopterygii,Anguilliformes,Muraenidae,0.0,76.2,10.0,,Carnivore,0,0,1,1,1,1,0,0,0,0
Snowshoe,Mammalia,Carnivora,Felidae,,,12.0,4.762725549074217,Omnivore,0,0,0,0,1,0,0,0,0,0
Snowshoe Hare,Mammalia,Lagomorpha,Leporidae,,,,,Herbivore,0,0,0,0,1,0,0,0,0,0
Snowy Owl,Aves,Strigiformes,Strigidae,1.0,,13.5,1.55,Carnivore,0,1,0,0,1,0,0,0,1,1
Sockeye Salmon,Actinopterygii,Salmoniformes,Salmonidae,0.0,60.96,5.0,4.21841405775145,Carnivore,0,0,0,0,1,0,0,0,1,0
Soldier Beetle,Insecta,Coleoptera,Cantharidae,,1000.0,0.375,,Omnivore,1,1,1,1,1,1,0,1,1,1
Somali,Mammalia,Carnivora,Felidae,,,12.5,4.3181818181818175,Omnivore,0,0,0,0,1,0,0,0,0,0
Song Sparrow,Aves,Passeriformes,Passerelidae,0.0,14.859,4.5,0.03260191642569598,Omnivore,0,0,0,0,1,1,0,0,0,0
Song Thrush,Aves,Passeriformes,Turdidae,0.0,21.9964,,0.07838634688439076,Omnivore,1,1,1,0,0,0,0,0,0,0
South China Tiger,Mammalia,Carnivora,Felidae,1.0,,21.5,147.5,Carnivore,1,0,0,0,0,0,0,0,0,0
Southern Black Racer,Reptilia,Squamata,Colubridae,0.0,106.68,7.5,,Carnivore,0,0,0,0,1,1,0,0,0,0
Southern Hognose Snake,Reptilia,Squamata,Colubridae,1.0,46.99,9.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Southern Pacific Rattlesnake,Reptilia,Squamata,Viperidae,,93.98,,,Carnivore,0,0,0,0,1,1,0,0,0,0
Spadefoot Toad,Amphibia,Mesobatrachia,Pelobatidae,0.0,,6.0,2.6455026455026456,Omnivore,0,1,0,0,1,0,0,0,0,0
Spanador,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Spanish Goat,Mammalia,Artiodactyla,Calvo,0.0,50.8,6.5,102.27272727272727,Herbivore,0,1,0,0,1,1,0,0,0,0
Spanish Mastiff,Mammalia,Carnivora,Canidae,,,11.0,99.99999999999999,Omnivore,0,1,0,0,0,0,0,0,0,0
Spanish Water Dog,Mammalia,Carnivora,Canidae,0.0,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Sparrow,Aves,Passeriformes,Passeridae,0.0,,5.5,0.9770723104056437,Omnivore,1,1,1,1,1,1,0,1,1,1
Sparrowhawk,Aves,Accipitriformes,Accipitridae,0.0,,15.0,1.75,Carnivore,1,1,1,0,0,0,0,1,1,0
Speckled Kingsnake,Reptilia,Squamata,Colubridae,0.0,121.92,20.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Spectacled Bear,Mammalia,Carnivora,Ursidae,1.0,,25.0,165.0,Omnivore,0,0,0,1,0,0,0,0,0,0
Sperm Whale,Mammalia,Cetacea,Physeteridae,1.0,1645.92,60.0,0.04,Carnivore,0,0,0,0,0,0,0,0,1,0
Sphynx,Mammalia,Carnivora,Felidae,,,12.0,4.082336184920758,Omnivore,0,0,0,0,1,0,0,0,0,0
Spider,,,,,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Spider Ball Python,Reptilia,Squamata,Pythonidae,0.0,114.3,35.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Spider Beetle,Insecta,Coleoptera,Ptinidae,,250.0,12.0,,Omnivore,1,1,1,1,1,1,0,1,1,1
Spider Monkey,Mammalia,Primates,Atelidae,0.0,,21.0,9.2,Omnivore,0,0,0,1,0,1,0,0,0,0
Spider Wasp,Insecta,Hymenoptera,Pompilidae,0.0,,,1.45e-05,Carnivore,1,1,1,1,1,1,0,1,1,1
Spider-Tailed Horned Viper,Reptilia,Squamata,Viperidae,,50.8,,0.45359290943563974,Carnivore,1,0,0,0,0,0,0,0,0,0
Spinner Shark,Chondrichthyes,Carcharhiniformes,Carcharhinidae,1.0,228.6,17.5,72.57486550970236,Carnivore,0,0,0,0,0,0,0,0,1,0
Spinone Italiano,Mammalia,Carnivora,Canidae,,,13.0,36.81818181818181,Omnivore,0,1,0,0,0,0,0,0,0,0
Spinosaurus,,Saurischia,†Spinosauridae,1.0,1600.2,30.0,7.045454545454545,Carnivore,1,1,1,1,0,0,0,0,0,0
Spiny bush viper,Reptilia,Squamata,Viperidae,0.0,66.04,11.0,0.9071858188712795,,0,0,1,0,0,0,0,0,0,0
Spiny Dogfish,Chondrichthyes,Squaliformes,Squalidae,1.0,4400.0,22.0,3.628743275485118,Carnivore,0,0,0,0,0,0,0,0,1,0
Spiny Hill Turtle,Reptilia,Testudines,Geoemydidae,1.0,19750.0,20.0,1.75,Omnivore,1,0,0,0,0,0,0,0,0,0
Spitting Cobra,Reptilia,Squamata,Elapidae,0.0,170.53560000000002,20.0,,Carnivore,1,0,1,0,0,0,0,0,0,0
Spixs Macaw,Aves,Psittaciformes,Psittacidae,,3900.0,30.0,6.573192239858906,Omnivore,1,1,1,1,1,1,1,1,1,1
Sponge,Demospongiae,,,0.0,112.5,22.5,9.09090909090909,Omnivore,0,0,0,0,0,0,0,0,1,0
Spongy Moth,Insecta,Lepidoptera,Erebidae,,,0.038461538461538464,,Omnivore,1,1,1,0,1,0,0,0,0,0
Spotted Gar,Actinopterygii,Lepisosteiformes,Lepisosteidae,0.0,124.46000000000001,18.0,4.545454545454545,Carnivore,0,0,0,0,1,1,0,0,0,0
Spotted Lanternfly,Insecta,Hemiptera,Fulgoridae,,275.0,1.0,1000.0,Herbivore,1,0,0,0,1,0,0,0,0,0
Spotted python,Reptilia,Squamata,Pythonidae,0.0,137.16,20.0,,,0,0,0,0,0,0,0,1,1,0
Spotted Skunk,Mammalia,Carnivora,Mephitidae,,22.987000000000002,,,Omnivore,0,0,0,0,1,1,0,0,0,0
Springador,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Springbok,Mammalia,Artiodactyla,Bovidae,0.0,125.0,8.0,37.5,Herbivore,0,0,1,0,0,0,0,0,0,0
Springerdoodle,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Squash Beetle,Insecta,Coleoptera,Coccinellidae,,13.97,0.3333333333333333,,Herbivore,0,0,0,0,1,0,0,0,0,0
Squid,Cephalopoda,Teuthida,Oegopsina,0.0,,17.5,250.15,Carnivore,0,0,0,0,0,0,0,0,1,0
Squirrel,Mammalia,Rodentia,Sciuridae,0.0,,5.0,57.04545454545454,Omnivore,1,1,1,1,1,1,0,0,0,1
Squirrel Monkey,Mammalia,Primates,Cebidae,0.0,,17.5,0.925,Omnivore,0,0,0,1,0,1,0,0,0,0
Squirrelfish,Actinopterygii,Beryciformes,Holocentridae,0.0,20.32,3.0,,Carnivore,0,0,0,0,0,0,0,0,1,0
Sri Lankan Elephant,Mammalia,Proboscidea,Elephantidae,1.0,,62.5,1.5,Herbivore,1,0,0,0,0,0,0,0,0,0
Stabyhoun,Mammalia,Carnivora,Canidae,,,13.5,24.999999999999996,Omnivore,0,1,0,0,0,0,0,0,0,0
Staffordshire Bull Terrier,Mammalia,Carnivora,Canidae,,,14.0,27.5,Omnivore,0,1,0,0,0,0,0,0,0,0
Stag Beetle,Insecta,Coleoptera,Lucanidae,1.0,665.0,5.0,500.0,Herbivore,0,1,0,0,1,0,0,0,0,0
Standard Schnauzer,Mammalia,Carnivora,Canidae,,,14.5,40.0,Omnivore,0,1,0,0,0,0,0,0,0,0
Star-nosed mole,Mammalia,Eulipotyphla,Talpidae,0.0,1750.0,3.5,1.0052910052910053,Carnivore,0,0,0,0,1,0,0,0,0,0
Starfish,Asteroidea,,,0.0,,35.0,3.05,Carnivore,0,0,0,0,0,0,0,0,1,0
Stargazer Fish,Actinopterygii,Trachiniformes,Uranoscopidae,0.0,,,,Omnivore,0,0,0,0,1,0,0,1,1,0
Steelhead Salmon,,Salmoniformes,Salmonidae,1.0,77.47,,14.288176647222652,Omnivore,1,0,0,0,1,0,0,0,0,0
Steller’s Sea Cow,Mammalia,Sirenia,Dugongidae,1.0,850.0,65.0,4004.4,Herbivore,0,0,0,0,0,0,0,0,1,0
Stick Insect,Insecta,Phasmatodea,,0.0,,,,Herbivore,1,1,1,1,1,1,0,1,1,1
Stiletto Snake,Reptilia,Squamata,Lamprophiidae,0.0,1400.0,17.0,,Carnivore,1,0,1,0,0,0,0,0,0,0
Stingray,Chondrichthyes,Myliobatiformes,,0.0,12500.0,20.0,61.0,Carnivore,0,0,0,0,0,0,0,0,1,0
Stoat,Mammalia,Carnivora,Mustelidae,0.0,,5.0,12.345679012345679,Carnivore,1,1,0,0,1,0,0,0,0,1
Stone Crab,Malacostraca,Decapoda,Menippidae,,13.97,7.5,,Carnivore,0,0,0,0,0,0,0,0,1,0
Stonechat,Aves,Passeriformes,Muscicapidae ,0.0,11.43,6.0,0.017009695526450076,Insectivore,1,1,1,0,0,0,0,0,0,0
Stonefish,Actinopterygii,Scorpaeniformes,Scorpaenidae,0.0,48.26,7.5,2.267964547178199,Carnivore,0,0,0,0,0,0,0,0,1,0
Stoplight Loosejaw,Actinopterygii,Stomiiformes,Stomiidae,,3000.0,,,Carnivore,0,0,0,0,0,0,0,0,1,0
Stork,Aves,Ciconiiformes,Ciconiidae,0.0,106.68,28.5,3.068181818181818,Carnivore,1,1,1,1,1,1,0,1,1,1
Strawberry Hermit Crab,Malacostraca,Decapoda,Coenobitidae,,8.89,25.0,0.08504847763225037,Omnivore,1,0,1,0,0,0,0,1,1,0
Striped Hyena,Mammalia,Carnivora,Hyaenidae,0.0,107.5,24.0,33.33907884351952,Omnivore,1,1,1,0,0,0,0,0,0,0
Striped Rocket Frog,Amphibia,Anura,Hylidae,0.0,525.0,12.5,0.2292768959435626,Carnivore,0,0,0,0,0,0,0,1,1,0
Stupendemys,Reptilia,Testudines,Podocnemididae,1.0,330.0,110.0,1145.0,Omnivore,0,0,0,1,0,0,0,0,0,0
Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,1.0,670.5600000000001,55.0,45.58608739828179,Carnivore,0,0,0,0,0,0,0,0,1,0
Styracosaurus,Reptilia,Ornithischia,Ceratopsidae,1.0,548.64,,2.7,Herbivore,0,0,0,0,1,0,0,0,0,0
Suchomimus,,,Spinosauridae,1.0,1097.28,,0.004,Omnivore,0,0,1,0,0,0,0,0,0,0
Sucker Fish,Actinopterygii,Cypriniformes,Catostomidae,,60.96,112.0,36.28743275485118,Omnivore,1,1,1,1,1,1,1,1,1,1
Sugar Glider,Mammalia,Diprotodontia,Petauridae,0.0,18.5,10.0,0.175,Omnivore,1,0,0,0,0,0,0,0,0,0
Sulcata Tortoise,Reptilia,Testudines,Testudinidae,1.0,76.2,70.0,63.27621086627175,Herbivore,0,0,1,0,0,0,0,0,0,0
Sumatran Elephant,Mammalia,Proboscidea,Elephantidae,1.0,,62.5,1.5,Herbivore,1,0,0,0,0,0,0,0,0,0
Sumatran Orang-utan,Mammalia,Primates,Hominidae,1.0,,35.0,56.0,Omnivore,1,0,0,0,0,0,0,0,0,0
Sumatran Rhinoceros,Mammalia,Perissodactyla,Rhinocerotidae,1.0,225.0,37.5,650.0,Herbivore,1,0,0,0,0,0,0,0,0,0
Sumatran Tiger,Mammalia,Carnivora,Felidae,1.0,,21.5,115.0,Carnivore,1,0,0,0,0,0,0,0,0,0
Summer Tanager,Aves,Passeriformes,Cardinalidae,0.0,16.51,5.0,0.017009695526450076,Insectivore,0,0,0,1,1,1,0,0,0,0
Sun Bear,Mammalia,Carnivora,Ursidae,1.0,,22.5,45.0,Omnivore,1,0,0,0,0,0,0,0,0,0
Sunbeam Snake,Reptilia,Squamata,Xenopeltidae,0.0,,,,Carnivore,1,0,0,0,0,0,0,0,0,0
Sunset Ball Python,Reptilia,Squamata,Pythonidae,0.0,5.0,,2.4947610018960185,Omnivore,0,0,1,0,0,0,0,0,0,0
Super Pastel Ball Python,Reptilia,Squamata,Pythonidae,0.0,121.92,25.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Supersaurus,Reptilia,Dinosauria,Diplodocidae,1.0,,,,Omnivore,0,1,0,0,1,0,0,0,0,0
Superworm,Insecta,Coleoptera,Tenebrionidae,,10.16,6.0,,Omnivore,1,1,1,1,1,1,0,1,1,1
Surgeonfish,Actinopterygii,Acanthuriformes,Acanthuridae,,15.24,,0.5896707822663317,Herbivore,0,0,0,0,1,1,0,0,1,0
Swai Fish,Actinopterygii,Siluriformes,Pangasiidae,1.0,91.44,,34.090909090909086,Omnivore,1,0,0,0,0,0,0,0,0,0
Swainson’s Hawk,Aves,Accipitriformes,Accipitridae,0.0,49.53,10.0,1.0886229826455356,Carnivore,0,0,0,1,1,1,0,0,0,0
Swallow,Aves,Passeriformes,Hirundinidae,,16.891000000000002,9.0,0.03501162329194308,Insectivore,1,1,1,1,1,1,0,1,1,1
Swan,Aves,Anseriformes,Anatidae,0.0,12050.0,10.0,12.5,Omnivore,1,1,1,1,1,1,0,1,1,1
Swedish Elkhound,Mammalia,Carnivora,Canidae,,,13.0,,Omnivore,0,1,0,0,1,0,0,0,0,1
Swedish Lapphund,Mammalia,Carnivora,Canidae,,,13.0,17.045454545454543,Omnivore,0,1,0,0,0,0,0,0,0,0
Swedish Vallhund,Mammalia,Carnivora,Canidae,,,15.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Swordfish,Actinopterygii,Istiophoriformes,Xiphiidae,,365.76,9.5,358.3383984541554,Carnivore,0,0,0,0,0,0,0,0,1,0
Syrian Hamster,Mammalia,Rodentia,Cricetidae,1.0,600.0,2.0,162500.0,Omnivore,1,1,0,0,0,0,0,0,0,0
Taco Terrier,Mammalia,Carnivora,Canidae,,,13.5,3.6363636363636362,Omnivore,0,0,0,0,1,0,0,0,0,0
Tailless Whip Scorpion,Arachnida,Amblypygi,,,36.83,7.5,,Insectivore,1,0,1,1,1,0,0,0,0,0
Taipan,Reptilia,Squamata,Elapidae,0.0,216.408,12.5,,Carnivore,0,0,0,0,0,0,0,1,1,0
Takin,Mammalia,Artiodactyla,Bovidae,1.0,185.0,20.0,560.0,Herbivore,1,0,0,0,0,0,0,0,0,0
Tamaskan,Mammalia,Carnivora,Canidae,,,13.5,,Omnivore,0,1,0,0,0,0,0,0,0,0
Tang,Actinopterygii,Perciformes,Acanthuridae,0.0,91.44,30.0,0.6803893641534596,Omnivore,0,0,0,0,0,0,0,0,1,0
Tangerine Leopard Gecko,Reptilia,Squamata,Eublepharidae,0.0,22.86,17.5,,Omnivore,1,0,0,0,0,0,0,0,0,0
Tapanuli Orang-utan,Mammalia,Primates,Hominidae,1.0,,35.0,56.0,Omnivore,1,0,0,0,0,0,0,0,0,0
Tapir,Mammalia,Perissodactyla,Tapiridae,1.0,,25.0,225.0,Herbivore,1,0,0,1,0,0,0,0,0,0
Tarantula Hawk,Insecta,Hymenoptera,Pompilidae,0.0,5.08,,0.014458241197482565,Omnivore,1,0,1,1,1,1,0,1,1,0
Tarbosaurus,Reptilia,Saurischia,Tyrannosauridae,1.0,1082.04,25.0,4500.0,Carnivore,1,0,0,0,0,0,0,0,0,0
Tarpon,Actinopterygii,Elopiformes,Megalopidae,1.0,182.88,40.0,45.35929094356398,Carnivore,0,0,0,0,0,0,0,0,1,0
Tarsier,Mammalia,Primates,Tarsiidae,1.0,,16.0,4.320987654320987,Carnivore,1,0,0,0,0,0,0,1,1,0
Tasmanian Devil,Mammalia,Dasyuromorphia,Dasyuridae,0.0,,6.5,7.0,Omnivore,0,0,0,0,0,0,0,1,1,0
Tasmanian Tiger,Mammalia,Dasyuromorphia,†Thylacinidae,1.0,114.3,10.0,19.050902196296867,Carnivore,0,0,0,0,0,0,0,1,1,0
Tasmanian Tiger Snake,Reptilia,Squamata,Elapidae,0.0,138.684,15.0,2.8576353294445305,Omnivore,0,0,0,0,0,0,0,1,1,0
Tawny Frogmouth,Aves,Caprimulgiformes,Podargidae,0.0,43.18,14.0,0.5102908657935022,Carnivore,0,0,0,0,0,0,0,1,1,0
Tawny Owl,Aves,Strigiformes,Strigidae,0.0,,5.0,17.636684303350968,Omnivore,1,1,0,0,0,0,0,0,0,1
Teacup Miniature Horse,Mammalia,Perissodactyla,Equidae,,,27.5,90.71858188712795,Herbivore,1,1,1,1,1,0,0,1,1,0
Teddy Bear Hamster,Mammalia,Rodentia,Cricetidae,1.0,15.24,2.5,0.12473776719396723,Herbivore,1,1,0,0,0,0,0,0,0,0
Teddy Guinea Pig,Mammalia,Rodentia,Caviidae,,27.94,,1.0205840462301894,Herbivore,0,0,0,1,0,0,0,0,0,0
Teddy Roosevelt Terrier,Mammalia,Carnivora,Canidae,,,15.0,7.954545454545454,Carnivore,0,0,0,0,1,0,0,0,0,0
Telescope Fish,Actinopterygii,Aulopiformes,Giganturidae,0.0,12.7,15.5,,Omnivore,0,0,0,0,0,0,0,0,1,0
Ten-Lined June Beetle,Insecta,Coleoptera,Scarabaeidae,,2.921,3.0,,Herbivore,0,0,0,0,1,0,0,0,0,0
Tennessee Walking Horse,Mammalia,Perissodactyla,Equidae,,,30.0,477.27272727272725,Herbivore,0,0,0,0,1,0,0,0,0,0
Tentacled Snake,Reptilia,Squamata,Colubridae,0.0,69.85,15.0,17.00973410383649,,1,0,0,0,0,0,0,0,0,0
Tenterfield Terrier,Mammalia,Carnivora,Canidae,,,13.0,4.545454545454545,Omnivore,0,0,0,0,0,0,0,1,1,0
Termite,Insecta,Isoptera,,0.0,,,,Herbivore,1,1,1,1,1,1,0,1,1,1
Terrier,Mammalia,Carnivora,Canidae,,,14.0,19.545454545454543,Omnivore,0,1,0,0,1,0,0,1,1,0
Terror Bird,,,,1.0,,,,Carnivore,0,0,0,1,0,0,0,0,0,0
Tetra,Actinopterygii,Characiformes,Characidae,0.0,,3.5,,Omnivore,0,0,0,1,0,0,0,0,0,0
Texas Blind Snake,Reptilia,Squamata,Leptotyphopidae,0.0,17.78,,,Carnivore,0,0,0,0,1,1,0,0,0,0
Texas Brown Tarantula,Arachnida,Araneae,Theraphosidae,,11.43,9.0,0.05669898508816692,Carnivore,0,0,0,0,1,0,0,0,0,0
Texas Coral Snake,Reptilia,Squamata,Elapidae,0.0,,12.5,,Carnivore,0,0,0,0,1,1,0,0,0,0
Texas Garter Snake,Reptilia,Squamata,Colubridae,0.0,,,,Carnivore,0,0,0,0,1,0,0,0,0,0
Texas Heeler,Mammalia,Carnivora,Canidae,,,15.0,22.727272727272727,Omnivore,0,0,0,0,1,0,0,0,0,0
Texas Indigo Snake,Reptilia,Squamata,Colubridae,0.0,,15.0,,Carnivore,0,0,0,0,1,1,0,0,0,0
Texas Night Snake,Reptilia,Squamata,Colubridae,0.0,43.18,12.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Texas Rat Snake,Reptilia,Squamata,Colubridae,0.0,152.4,15.0,,Carnivore,0,0,0,0,1,0,0,0,0,0
Texas Spiny Lizard,Reptilia,Squamata,Phrynosomatidae,0.0,25.4,4.5,,Carnivore,0,0,0,0,1,1,0,0,0,0
Thai Ridgeback,Mammalia,Carnivora,Canidae,,,12.5,34.090909090909086,Omnivore,1,0,0,0,0,0,0,0,0,0
Thalassomedon,Reptilia,Plesiosauria,Elasmosauridae,1.0,1100.0,,0.0036,Carnivore,0,0,0,0,1,0,0,0,0,0
Thanatosdrakon,Reptilia,Pterosauria,Azhdarchidae,1.0,792.48,,249.99999999999997,Carnivore,0,0,0,1,0,0,0,0,0,0
Thornback Ray,Chondrichthyes,Rajiformes,Rajidae,0.0,,,,Carnivore,1,1,1,0,0,0,0,0,1,1
Thorny Devil,Reptilia,Squamata,Agamidae,0.0,,16.0,2.91005291005291,Omnivore,0,0,0,0,0,0,0,1,1,0
Thresher Shark,Chondrichthyes,Lamniformes,Alopiidae,0.0,609.6,34.5,289.1654797652203,Omnivore,0,0,0,0,0,0,0,0,1,0
Thrush,Aves,Passeriformes,Turdidae,0.0,22.479,7.0,0.09837273912796961,Omnivore,1,1,1,1,1,1,0,1,1,1
Thylacoleo,Mammalia,Diprotodontia,Thylacoleo,1.0,149.86,,115.66619190608813,,0,0,0,0,0,0,0,1,1,0
Thylacoleo carnifex,Mammalia,Diprotodontia,Thylacoleonidae,1.0,149.86,,146.056916838276,Carnivore,0,0,0,0,0,0,0,1,1,0
Thylacosmilus,Mammalia,Sparassodonta,Thylacosimilidae,1.0,121.92,,99.79044007584075,Carnivore,0,0,0,1,0,0,0,0,0,0
Tibetan Fox,Mammalia,Carnivora,Canidae,0.0,2600.0,9.0,10.0,Carnivore,1,0,0,0,0,0,0,0,0,0
Tibetan Mastiff,Mammalia,Carnivora,Canidae,,,12.0,68.18181818181817,Omnivore,1,0,0,0,0,0,0,0,0,0
Tibetan Spaniel,Mammalia,Carnivora,Canidae,,,13.5,6.8181818181818175,Omnivore,1,0,0,0,0,0,0,0,0,0
Tibetan Terrier,Mammalia,Carnivora,Canidae,,,13.5,13.636363636363635,Omnivore,1,0,0,0,0,0,0,0,0,0
Tick,Arachnida,Ixodida,,0.0,300.0,3.0,,Carnivore,1,1,1,1,1,1,0,1,1,1
Tiffany,Mammalia,Carnivora,Felidae,,,11.5,4.090909090909091,Omnivore,0,0,0,0,1,0,0,0,0,0
Tiger,Mammalia,Carnivora,Felidae,1.0,,21.5,283.5,Carnivore,1,0,0,0,0,0,0,0,0,1
Tiger Beetle,Insecta,Coleoptera,Carabidae,1.0,2.54,2.5,1000.0,Carnivore,1,1,1,1,1,1,1,1,1,1
Tiger Moth,Insecta,Lepidoptera,Erebidae,,,0.02054794520547945,0.02834949254408346,Herbivore,1,1,0,0,1,0,0,0,0,1
Tiger Rattlesnake,Reptilia,Squamata,Viperidae,0.0,76.2,,,Carnivore,0,0,0,0,1,1,0,0,0,0
